Աղջիկ,Երևան,Նոր Նորք,15-18,Արկածային,Բանաստեղծություններ,Դասական,,Դետեկտիվ.,,Առակ,Հեքիաթ,Ֆանտաստիկա,,,Ռոմանս,,,,,Անծանոթուհու նամակը,Աքրոյդի սպանությունը,Նոր մենեջեր 1 րոպե,Ուր է իմ պանիրը,Աքրայում գտնված ձեռագիրը,Լաբիրինթոսից դուրս,Ես մինչ քեզ,Ապրելու ու մեռնելու ժամանակը,451 աստիճան ըստ Ֆարենհայթի,Ալքիմիկոսը,Աստվածաշունչ,Շահմարի առեղծվածը,Երեք ընկեր,Հաղթական կամար,Համբերանքի չիբուխը,,,,,,Ռեմարկ,Կոլեյու,Մոյես,Համո Սահյան,Ռեյ Բրեդբերի,Մարկ Արեն,Արմեն Նիազյան,,,
Աղջիկ,Շիրակ,Գյումրի,15-18,,,,,Դետեկտիվ.,Դրամա,,,Ֆանտաստիկա,,,,,,,,"Ագաթա Քրիստի ""Ռոջեր Աքրոյդի սպանությունը""","Ագաթա Քրիստի ""Սպանություն գոլֆի խաղադաշտում""","Շառլոթ Բրոնտե ""Ջեյն Էյր""","Արմեն Նիազյան ""Բռնիր ձեռքս, ես վախենում եմ""","Պաուլո Կոելիո""Աքրայում գտնված ձեռագիրը""","Ժորժ Սանդ ""Ինդիանա""","Ալեքսանդր Դյումա""Ասկանիո""","Հեկտոր Մալո ""Առանց ընտանիքի""","Վիլյամ Սարոյան ""Հայրիկ,դու խենթ ես""","Դանիել Քիզ ""Ծաղիկներ Էլջերնոնի համար""","""Պան""","""Սարյակ մի սպանիր""","""Լուսին և վեցպենսանոց""","""Ինֆեռնո""","""Մանոն Լեսկո""","""Ցախ Մեմեդ""","""Դորիան Գրեյի դիմանկարը""","""Մոլեգին հողմերի դարավանդ""","""Մեծն Գեթսբի""","""Հավերժ քոնը"",""Ռոդենի ձմեռը""",Ագաթա Քրիստի,Վիլյամ Սարոյան,Ալեքսանդր Դյումա,,,,,,,
Աղջիկ,Երևան,,15-18,,,,,,Դրամա,,,,,,,Կենսագրություն,,,,《Ինչու ես տխուր》Սեյրան Գրիգորյան,"《Այնտեղ, որտեղ ծաղկոիմ են վայրի վարդեր》 Մարկ Արեն",《Աստղերն են մեղավոր》Ջոն Գրին,《Ականատեսը》Արտակ Ճաղարյան,《731օր քեզ համար》 ՏաԹևեր,《Սպանված աղավնին》Նար֊Դոս,《Ինձ պիոններ չնվիրես》Գոհար Նավասարդյան,,,,《Խաչագողի հիշատակարանը》,《Մի ժամադրության պատմություն》,《Պատվի համար》,,,,,,,,հատուկենտներ չկան,,,,,,,,,
Աղջիկ,Երևան,,15-18,,,,,,Դրամա,,,,,,,,,,,Աբբա Պրևո Մանոն Լեսկո,,,,,,,,,,Анна Каренина,,,,,,,,,,Ջորջ Օրուել,,,,,,,,,
Տղա,Տավուշ,Իջևան,15-18,Արկածային,,,,Դետեկտիվ.,,,,Ֆանտաստիկա,,,,Կենսագրություն,,,,Սպանություն գոլֆի խաղադաշտում ,Ջեյն Էյր ,Սև կակաչ ,Ճակատագիրն հայոց ,Մեծն Գեթսբին ,Պիեդրա գետի ափին նստեցի ու լաց եղա ,30 ամյա կինը ,Ստամբուլի բիճը ,Ինքնուրույն մարդիկ ,Ջեկ Լոնդոնի բոլոր ստեղծագործությունները ,Հեքլբերի Ֆիննի արկածները ,"Վարդանանք, երևի թե երբեք էլ չկարդամ😂",Աննա Կարենինա,Կեցության անտանելի թեթևությունը,Ճագարի հայացքը,Չերչիլի Գաղտնիքը ,Ստենդալ - Նապոլեոն ,Թշվառները,3 ընկեր,Աննա ֆրանհի օդագիրը,Սքոթ Ֆիցջերալդ ,Ջեկ Լոնդոն ,Հալդոր Լաքսնես ,Ստեֆան Ցվայգ,Ագաթա Քրիստի ,,,,,
Աղջիկ,Երևան,,19-22,Արկածային,,,,Դետեկտիվ.,Դրամա,,,Ֆանտաստիկա,,,,,,,,Կոմս Մոնտե Քրիստո,Հարրի Փոթթերի բոլոր հատորները,,,,,,,,,Վլադիմիր Պոզներ . Իմ ժամանակների և Ռուսաստանի մասին,,,,,,,,,,Ալեքսանդր Դյումա ,Եղիշե Չարենց,,,,,,,,
Աղջիկ,Սյունիք,,12-14,Արկածային,,Դասական,,,Դրամա,,,,,,,,,,,<>,<>,<>,<>,<>,<>,<>,,,,<>,<>,<>,<>,<>,<>,,,,,Պարույր Սևակ,Ջոն Գրին,Օսկար Ուայլդ,Հովհաննես Թումանյան,Պաուլո Կոելյո,,,,,
Տղա,Շիրակ,Գյումրի,15-18,,,,,,,,,,,,Ռոմանս,,Թրիլլեր,,,Մոնթեսումայի դուստրը,Արհամարհանք,Ալքիմիկոս,Օրիրոդ երջանկություն կամ Կապույտ,,,,,,,,,,,,,,,,,Պաուլիո Կոելիո,Մաին Ռիդ,Ագաթա Քրիստի,Ժյուլ Վեռն,,,,,,
Աղջիկ,Կոտայք,,15-18,,,,,,Դրամա,,,,,,,,,,,<>,<>,<>,<>,<>,<>,<>,,,,<>,,,,,,,,,,Վարդգես Պետրոսյան,Էդգար Հարությունյան,Դավիթ Սամվելյան,Պաուլո Կոելիո,,,,,,
Աղջիկ,Կոտայք,Հրազդան,15-18,,,,,,,,,,,,Ռոմանս,,,,,<>,<>,<>,<>,<>,<>,<>,<>,<>,<>,<>,<>,,,,,,,,,Պ. Սևակ,Ա. Ս. Պուշկին,Եսենին,Անտուան դը Սենտ Էքզյուպերի,Հ. Սահյան,Ա. Քրիստի,Նար-Դոս,,,
Աղջիկ,Կոտայք,Հրազդան,15-18,,,,,,Դրամա,,,,,,,,,,Պատմական ,Էլիֆ Շաֆաք<> ,Վարդինե Իսահակյան<>,Վ.Քալանթարյան<>,Մկրտիչ Արմեն <>,Սյունե Սևադա<> ,,,,,,Սերը Ժանտախտի օրերին,Պուտավոր Զգեստով Աղջիկը ,Արտագաղթած կարոտ,,,,,,,,Պ.Սևակ,,,,,,,,,
Աղջիկ,Երևան,,19-22,,Բանաստեղծություններ,Դասական,,,Դրամա,,Հեքիաթ,,Սարսափ,,,,Թրիլլեր,Երկխոսություն,,Անտոն Չեխով - «Պալատ № 6» «Պատյանի մարդը» «Հաղարջը» «Սիրո մասին»,Պավել Վեժինով - «Անջրպետ»,Ալբեր Կամյու - «Օտարը»,Ջ. Դ. Սելինջեր - «Փրկիչը տարեկանի արտում»,Մ. Բուլգակով - «Վարպետը և Մարգարիտան»,Ռեյ Բրեդբերի - «Դեղամիջոց մելանխոլիայի դեմ»,Միլան Կունդերա - «Կեցության անտանելի թեթևությունը»,Գրիգոր Ջանիկյան - « Հորիզոնի կանչող գույները »,"Խուլիո Կորտասար - «Գրաֆիտի», «Երկորդ անգամ», «Մղձավանջներ»",Էդգար Ալլան Պո - «Սպանություն Մորգ փողոցում»,Վ. Նաբոկով - «Соглядатай»,Թոմաս Ման - «Մահ Վենետիկում»,Նոդար Դումբաձե - «Հավերժության օրենքը»,Ջորջ Գրոսսմիթ - «Աննշան անձի օրագիրը»,Օ. Հենրի - պատմվածքներ,Ու. Ֆոլկներ - պատմվածքներ,Վիրջինիա Վուլֆ - «Ալիքներ»,Վիրջինիա Վուլֆ - «Գործողությունների միջև»,Էլիֆ Շաֆաք - «Ստամբուլի բիճը»,Սոմերսեթ Մոըմ - «Երփներանգ շղարշը»,Ե. Չարենց,Հ. Թումանյան,Վ. Տերյան,Ա. Չեխով,Ի. Բրոդսկի,Մ. Ցվետաևա,Ռ. Բրեդբերի,Ֆ. Կաֆկա ,Էդգար Պո,Ա. Կամյու
Աղջիկ,Սյունիք,Капан,12-14,Արկածային,,,Կոմիքս,Դետեկտիվ.,Դրամա,,,Ֆանտաստիկա,,,Ռոմանս,,,,Ժամանակակից,451° по Фаренгейту,Гарри Поттер,Шерлок Холмс,Чудо,До встречи с тобой,В метре друг от друга,Бумажные города,В поисках Аляски,Гарри Поттер,Шерлок Холмс,Виноваты звезды,Игра престолов,Идиот,Портрет Дориана Грея,Зелёная миля,Вино из одуванчиков,Война и мир,Всем парням которых я любила раньше,Многочисленные Катерины,Անվերջ կրիաներ,Джоан Роулинг,Стивен Кинг,Рей Бредбери,Джон Грин,Джоан Роулинг,Стивен Кинг,Рей Бредбери,Джон Грин,Джоан Роулинг,Стивен Кинг
Աղջիկ,Երևան,,15-18,,Բանաստեղծություններ,Դասական,,,,,,,,,Ռոմանս,Կենսագրություն,,,,"Էթել Լիլիան Վոյնիչ ""Բոռ""","Ջեք Լոնդոն ""Մարտին Իդեն""","Թեոդոր Դրայզեր ""Ամերիկյան ողբերգություն"" ","Չարլզ Դիքքենս ""Մեծ հույսեր""","Ջեյն Օսթեն ""Հպարտություն և նախապաշարմունք""","Էրիխ Մարիա Ռեմարկ "" Հաղթական կամար""","Բուլգակով ""Վարպետն ու Մարգարիտան""",,,,"Լև Տոլստոյ "" Աննա Կարենինա""","Լև Տոլտոյ ""Պատերազմ և խաղաղություն""","Մարկես "" 100 տարվա մենություն""","Միշել Օբամա""Becoming""","Ջորջ Օրուելլ ""1984""","Բրեդբերրի ""451 աստիճան ըստ Ֆարենհեյթի""",,,,,Էրիխ Մարիա Ռեմարկ,Ջեք Լոնդոն,Թեոդոր Դրայզեր,Շեքսպիր,,,,,,
Աղջիկ,Կոտայք,,15-18,,,,,Դետեկտիվ.,Դրամա,,,,,,Ռոմանս,,,Երկխոսություն,,Ագաթա Քրիստի- Եվ ոչ ոք չմնաց...,Ջոն Բոյն- Զոլավոր գիշերազգեստով տղան,Միգել դե Ունամունո- Մառախուղը,Օսկար Ուայլդ- Դորիան Գրեյի դիմանկարը ,Վարդգես Պետրոսյան- Ապրած և չապրած տարիները,Սյունե Սևադա- Կախվածություն,Շառլոթ Բրոնտե- Ջեյն Էյր,Արմեն Նիազյան- Բռնիր ձեռքս ես վախենում եմ ,Գաբրիել Գարսիա Մարկես- Սերը ժանտախտի օրերին,,Պաուլու Կոելյու- Պիեդրա գետի ափին նստեցի ու լաց եղա,Չինգիզ Այթմատով- Կառափնարան,Ռիչարդ Բախ- Ջոնաթան Լիվինգստոն անունով ճայը,Էրիկ-Էմանուել Շմիդտ- Օսկարը և վարդագույնով տիկինը,,,,,,,Վարդգես Պետրոսյան ,Պաուլու Կոելյու,Արմեն Նիազյան,Գաբրիել Գարսիա Մարկես,,,,,,
Աղջիկ,Արմավիր,,15-18,Արկածային,,Դասական,,Դետեկտիվ.,Դրամա,,,,,,Ռոմանս,Կենսագրություն,,,,Ջոնաթան Լիվինգսթոն Ճայը,Ռոդենի Ձմեռը,Ապրած և Չապրած տարիներ,Anne of Green Gables,99 ֆրանկ,Անվերջ Կրիաներ  ,Ալքիմիկոսը,,,,Կախվածություն,Վան Գոգի կյանքը,Ալյասկայի որոնումներում,Pride and Prejudice,,,,,,,Պաուլո Կոելյու,Ջոն Գրին ,,,,,,,,
Աղջիկ,Կոտայք,Ք.Հրազդան,15-18,,,Դասական,,,Դրամա,,,,,,,,,,,Ես մինչ քեզ,Խաղացողը,Առանց ընտանիքի,Պատվի համար,Քաոս,Անգլուխ ձիավորը,Հրաշքը,Աղմկոտ լռություն,,,Ստամբուլի բիճը,50 օր իմ ինքնասպանությունից առաջ,3 ընկեր,Վանականը որ վաճառեց իր ֆերարին,,,,,,,Ջոջո Մոյես,,,,,,,,,
Աղջիկ,Կոտայք,Չարենցավան,15-18,,,,,,Դրամա,,,,,,,,,,,Ալեքսանդր Դյումա <>,Գոհար Նավասարդյան <>,Ջոջո Մոյես <>,,,,,,,,Ալեքսանդր Դյումա <>,Բորիս Վիան <>,Լիլիթ Ամիրշադյան <>,Ջոն Գրին <>,Օրհան Ֆամուք <>,Անուշավան Պողոսյան <>,Ջոն Բոյնի «Զոլավոր գիշերազգեստով տղան» ,,,,Ալեքսանդր Դյումա ,,,,,,,,,
Աղջիկ,Արագածոտն,Ապարանի Արագած գյուղ,15-18,,,Դասական,,Դետեկտիվ.,Դրամա,,,,,,,Կենսագրություն,,,,"Լիլիան Վոյնիչ ""Բոռ""","Դաթո Տուրաշվիլի ""Ջինսի սերունդը""","Արթուր Կոնա Դոյլ ""Նոթեր Շեռլոկ Հոլմսի մասին""","Պաուլո Կոելյո ""Ալքիմիկոսը""","Օսկար Ուայլդ ""Դորիան Գրեյի դիմանկարը""","Ալեքսանդր Դյումա որդի ""Կամելիազարդ տիկինը""","Էդգար Պո ""Սպանություն Մորգ փողոցում""","Ստեֆան Ցվայգ ""Շախմատային նովել""",,,"Դեյլ Քարնեգի ""Ինչպես ձեռք բերել բարեկամներ և ազդել նրանց վրա""","Ռեյ Բրեդբերի ""451° ըստ ֆարենհայթի","Դանիել Քիզ ""Ծաղիկներ Էլջերնոնի համար""","Էլիֆ Շաֆաք ""Ստամբուլի բիճը""","Կոելյո ""Վերոնիկան որոշում է մեռնել"",""11 րոպե""","Պատրիկ Մոդիանո ""Որ չկորչես թաղամասում""","Օրհան Փամուք ""Կարմրահեր տիկինը""","Հեկտար Մալո ""Առանց ընտանիքի""",,,Արթուր Կոնան Դոյլ,Էդգար Պո,Պաուլո Կոելյո,,,,,,,
Աղջիկ,Երևան,,23+,,,Դասական,,,Դրամա,,,,,,,,Թրիլլեր,,,Սոմերսեթ Մոեմ Թատրոնը,Րաֆֆի խենթը,Մաստերն ու Մարգարիտան,Ուշքի արի աղջիկ ջան,,,,,,,,,,,,,,,,,Րաֆֆի,Չարենց,Սևակ,,,,,,,
Աղջիկ,Կոտայք,Jrarat,19-22,Արկածային,,,,Դետեկտիվ.,Դրամա,,,,,,,,,,,koms monte qristo,nvirvelu arvesty,mer gndi mardik,,,,,,,,korac oragiry,,,,,,,,,,shirvanzade,alexandr dyuma ,,,,,,,,
Աղջիկ,Կոտայք,Եղվարդ,15-18,Արկածային,,,,,,,,,,,,,,,Որից կարելի է շատ դասեր քաղել,Բռնիր ձեռքս ես վախենում եմ,Մահացու հյուրախաղ,Կախվածություն,Չգտնված երիցուկներ,Աստղերն են մեղավոր,Դորիան Գրեյի դիմանկարը,"Հայր Գորիո,Մեծն Գեթսբին",Արհամարհանք,"Հավերժություն,Մայրիկ",Մենեջեր 1րոպոն,Ծնված լինելու անհարմարության մասին,Սերն ապրում է 3տարի,Ռոդենի ձմեռը,Կարմրահեր կինը,Ինձ պիոններ չնվիրես,Պարտություն,Հուսալքություն,1984,,,Ժյուլ Վեռն,Սյունե Սևադա,Վարդգես Պետրոսյան,Անրի Վեռնոյ,Պաուլո Կոելիո,Դավիթ Սամվելյան,,,,
Տղա,Արարատ,Ավշար,15-18,,Բանաստեղծություններ,Դասական,,Դետեկտիվ.,,,,Ֆանտաստիկա,,Լեգենդ,,,,,,Փարիզի Աստվածամոր տաճարը,Ոճիր եվ պատիժ,Կարամազով եղբայրները,Վարպետը և Մարգարիտան,Հարրի Փոթեր(բոլոր մասերը),"100 տարվա մենություն, Ռոջեր Աքրոյդի սպանությունը",Մատյան Ողբերգության,"Երեք ընկեր, Հաղթական կամար","Դորիան Գրեյի դիմանկարը, Ալքիմիկոսը, ","Պապ Թագավոր, Խաչագողի հիշատակարանը, Կայծեր","Դրայզեր-Ֆինանսիտը,Հանճարը ",Խատուտիկի գինի,Дом в котором,,,,,,,,"Չարենց, Տերյան, Իսահակյան, Թումանյան, Շիրազ,",Դոստոևսկի,Մարկես,Րաֆֆի, Էրիխ Ռեմարկ,Օսկար Ուայլդ,Վիկտոր Հյուգո,,,
Աղջիկ,Սյունիք,Կապան,15-18,,,,,,,,,,Սարսափ,,Ռոմանս,,,,Սիրային,Ալքիմիկոսը ,Կադրի,Հրաշքը,Բռնիր ձեռքս ես վախենում եմ ,731 օր քեզ համար ,Առանց ընտանիքի ,Հասարակաց որդեգիրը ,Խենթը ,Արտիստը ,,Ջեյն Էյր ,"Այնտեղ, որտեղ ծաղկում են վայրի վարդեր ",451° ըստ Ֆարենհայտի,Արհամարհանք,Քաոս ,Պատվի համար ,Աստղերն են մեղավոր ,Հարրի Փոթթեր ,Ապուշը ,Հայրիկ դու խենթ ես ,Վահան Տերյան ,Պարույր Սևակ ,Հրանտ Մաթևոսյան ,Եղիշե Չարենց ,,,,,,
Աղջիկ,Երևան,,15-18,Արկածային,Բանաստեղծություններ,Դասական,,,,,,,,,Ռոմանս,Կենսագրություն,,Երկխոսություն,,"Մարկ Արենի «Այնտեղ, որտեղ ծաղկում են վայրի վարդեր»",Պաուլո Կոելիոյի «Ալքիմիկոսը», Ջորջ Օրուել «1984»,Ալեքսանդր Դյումա «Կամելիազարդ տիկինը»,Արմեն Նիազյան «Բռնիր ձեռքս ես վախենում եմ»,Ռեյ Բրեդբերի «451 աստիճան ըստ ֆարենհայտի»,"Սպենսեր Ջոնսոնի «Ու՞ր է իմ պանիրը», «Լաբիրինթոսից դուրս»",Ստեֆան Ցվայգ «Անծանոթուհու նամակը»,Վարդգես Պետրոսյան «Ապրած և չապրած տարիներ» «Վերջին ուսուցիչը»,Ջոն Գրին «Անվերջ կրիաներ»,"Ռոբին Շարմա «Վանականը, որը վաճառեց իր «Ֆերարին»»",Մուրացան «Խորհրդավոր միանձնուհին»,Ստենդալ «Կարմիրը և սևը»,Հերման Հեսսե «Տափաստանի գայլը»,Գոհար Նավասարդյան « Ինձ պիոններ չնվիրես»,,,,,,Ռեյ Բրեդբերի,Ջոն Գրին,Պարույր Սևակ,Ակսել Բակունց,Հովհաննես Թումանյան,Րաֆֆի,,,,
Աղջիկ,Շիրակ,Մարալիկ,15-18,,,,,,,,,Ֆանտաստիկա,,,,,,,,Ապրած եւ չապրած տարիները,Ռոմեո և Ջուլիետ,Չգտնվաց երիցուկներ ,3 հրացանակիրները,Հազար ու մեկ գիշեր,,,,,,Դեռ չեմ մտածել,,,,,,,,,,Հովհաննես Թումանյան,Եղիշե Չարենց,Պարույր Սևակ,Ավետիք Իսահակյան,Պուշկին,,,,,
Աղջիկ,Երևան,,15-18,Արկածային,,,,,,,,,,,,,,,,չունեմ,,,,,,,,,,12րդ դասարանի ավարտական քննության համար հանձնարարվածները,,,,,,,,,,Շիրվանզադե ,Վահան Տերյան,Աղասի Այվազյան,Հրանտ Մաթևոսյան,Հովհաննես Շիրազ,Համո Սահյան,Պարույր Սևակ,Եղիշե Չարենց,Վիլյամ Սարոյան,Խաչատուր Աբովյան
Աղջիկ,Սյունիք,Գյուղ Բռնակոթ,15-18,Արկածային,Բանաստեղծություններ,,,,,Առակ,Հեքիաթ,Ֆանտաստիկա,,,Ռոմանս,Կենսագրություն,,,,"Ալ.Դյումա 《Ասկանիո》,《Կոմս Մոնտե֊Քրիստո》",Շ.Բրոնտե《Ջեյն Էյր》,"Ժ.Վեռն 《Խորհրդավոր կղզի》,《Տասնհինգայա նավապետը》",Պ.Կոելյու《Ալքիմիկոսը》,Գ.Կուբլիցկի 《Ֆրիտյոֆ Նանսեն》,Մուրացան 《Գևորգ Մարզպետունի》,Դ.Դեմիրճյան 《Վարդանանք》,Րաֆֆի 《Սամվել》Տա Թևեր 《731 օր քեզ համար》,"Նար֊Դոս 《Ես և նա》,《Սպանված աղավնի》,《Նունե》,《Տանտիրոջս աղջիկը》","Վ.Պետրոսյան《Ապրած և չապրած տարիներ》,《Վերջին ուսուցիչը》,《Քաղաքի կիսաբաց լուսամուտները》",Մ.Մենսոն《Թքած ունենալու նուրբ արվեստը》,Օ.Ուայլդ 《Դորյան Գրեյի դիմանկարը>>,Գ Մարկես 《Հարյուր տարվա մենություն》,Պ.Կոելյու《Աքրայում գտնված ձեռագիրը》,"Հոլիս 《Աղջիկ ջան,ուշքի արի》",Ն.Փաշինյան 《Երկրի հակառակ կողմը》,Դ.Սամվելյան 《Ռոդենի ձեռքը》,Գ.Նավասարդյան《Ինձ պիոններ չնվիրես》,Մ.Արեն 《Վայրի վարդեր》,Լև Տոլստոյ 《Աննա Կարերինա》,Ալ.Դյումա ,Պ.Կոելյու,Շ.Բրոնտե,Մ.Արեն,Ժ.Վեռն,"Հ. Սահյան,Պ.Դուրյան","Պ.Սևակ,Մ.Մեծարենց",Մուրացան,Շիրվանզադե ,"Դեմիրճյան,Նար֊Դոս, Դավիթ Սամվելյան"
Աղջիկ,Երևան,,15-18,,,,,Դետեկտիվ.,Դրամա,,,,,Լեգենդ,Ռոմանս,,,,,Պաուլո Կոելյո <<11 րոպե>>,<>,<> Մարկ Արեն,<> Օսկար Ուայլդ,,,,,,,<>,<>,<>,,,,,,,,Չարենց,Պաուլո Կուելյո,Վարդգես Պետրոսյան,,,,,,,
Աղջիկ,Վայոց ձոր,,12-14,,,Դասական,,,,,,Ֆանտաստիկա,Սարսափ,,,,,,,Ռոդենի ձմեռը,Կամքի ուժ,Վանականը որը վաճառեց իր ֆերարին,,,,,,,,Սևակի մեծ սերը Սուլամիթան ,,,,,,,,,,Պարույր Սևակ,Հրաչյա Մանուկյան,,,,,,,,
Աղջիկ,Կոտայք,Աբովյան,15-18,Արկածային,,,Կոմիքս,Դետեկտիվ.,,,,Ֆանտաստիկա,,,Ռոմանս,,,,,Շառլոթ Բրոնտե 《Ջեյն Էյր》,Դյումա 《Ասկանիո》,Ագաթա Քրիստի 《Սպանություն արևելյան ճեպընթացում》,Ջոն Գրին 《Աստղերն են մեղավոր》,Կոելյու 《Ալքիմիկոսը》,,,,,,Ռեմարկ 《Հաղթական կամար》,Հյուգո 《Թշվառները》,Հեսսե 《Տափաստանի գայլը》,Դոտե 《Պստիկը》,Դյումա 《Կոմս Մոնթե Քրիստս》,Սյունե Սևադա 《Կախվածություն》,,,,,Ագաթա Քրիստի,Վարդգես Պոտրոսյան,Պաուլու Կոելյու,Էրիխ Մարիա Ռեմարկ,,,,,,
Աղջիկ,Սյունիք,Սիսիան,15-18,,,Դասական,,,Դրամա,,,,,,,,,,,Ալեքսանդր Դյումա-Որդի «Կամելիազարդ տիկինը»,Էթել Լիլիան Վոյնիչ «Բոռ»,"Ջոն Գրին  «Աստղերն են մեղավոր», ""Թղթե քաղաքներ"",""Անվերջ  կրիաներ""",Ջոջո Մոյես. ԵՍ ՄԻՆՉ ՔԵԶ, Տվիգերն «Բարոյական Ճգնաժամ»,Վիսլա Սեդրակյան «Ճերմակ տանգո»,Ժորժ Սանդ «Ինդիանա»,Ֆրենսիս Սքոթ Ֆիցջերալդ «Մեծն Գեթսբի»,,,Ռոմեն Ռոլան «Հմայված հոգին»,Սոմերսեթ Մոեմ «Թատրոն»,Սեյրան Գրիգորյան «Ինչու ես տխուր»,Յանուշ Վիշնևսկի «Սիրուհին»,Խավիեր Մարիաս «Այնքան սպիտակ սիրտը»,Որոնման արդյունքներ Բոլոր արդյունքները  Պաուլո Կոելիո «Տասնմեկ րոպե»,,,,,Ժորժ Սանդ ,Ջոն Գրին,,,,,,,,
Աղջիկ,Սյունիք,,15-18,Արկածային,Բանաստեղծություններ,,,Դետեկտիվ.,Դրամա,,,,Սարսափ,,Ռոմանս,,,,,Kurt Vonnegut Slautherhouse Five,Հավերժ քոնը,Տափաստանի գալյը,Ապրած և չապրած տարիներ,Tom Sawyer,Huckleberry Finn,Ես մինչ քեզ,Զոլավոր գիշերազգեստով տղան,Շերլոկ Հոլմս,Քաոս,50 օր իմ ինքնասպանությունից առաջ,Ձոն վարդին,Pride and Prejudice,Աստղերն են մեղավոր,"Աղջիկ ջան, մի արդարացիր",,,,,,Շիրվանզադե,Նար֊Դոս,Շեքսպիր,Քուրթ Վոնեգութ,Օսկար Ուայլդ,Ժյուլվերն,Տոլստոյ,,,
Աղջիկ,Երևան,,19-22,,,,Կոմիքս,Դետեկտիվ.,Դրամա,,,Ֆանտաստիկա,,,,,Թրիլլեր,,,Դորիան գրեյի դիմանկարը,մեծն գեթսբին,ծաղկած փշալարեր,ինձ պիոններ չնվիրես,արհամարհանք — մորավիա,Կրակե շապիկ,,,,,ծաղիկներ էլջերնոնի համար ,,,,,,,,,,Վարդգես Պետրոսյան <3,,,,,,,,,
Աղջիկ,Գեղարքունիք,Գյուղ՝Ծովինար,15-18,Արկածային,,,,Դետեկտիվ.,Դրամա,,,Ֆանտաստիկա,,,,,,,,Մկրտիչ Սարգսյան <>🖤,Մայն Ռիդ<>,Ֆրանց Վերֆել<>,Ռեյ Բրեդբերի<<451° ըստ Ֆարենհայթի>>,Րաֆֆի<>,Մկրտիչ Սարգսյան <>,Արթուր Կոնան Դոյլ <>,Արմեն Նիազյան<>,,,Մատանիների տիրակալ,Փարիզի աստվածամոր տաճարը» - Վիկտոր Հյուգո ,Ջեյն Օսթին «Հպարտություն և նախապաշարմունք>>:,Ստեֆանի Մայեր <>,,,,,,,Րաֆֆի,Մայն Ռիդ,Արթուր Կոնան Դոյլ,,,,,,,
Աղջիկ,Արարատ,Գյուղ,19-22,,,Դասական,,,,,,,,,,,,,,«Տղամարդու սերը» Կամիլ Լմոնիեր,«Կարմրահեր կինը» Օ.Պամուք,«Անվերջ Կրիաներ» Ջոն Գրին,,,,,,,,"«Ջեռքդ տուր,պստլո»",«Ինձ պիոններ չնվիրես»,«Սերը ժանտախտի օրերին»,«Կախվածություն»,«Թեյահոլիզմ»,,,,,,Ջոն Գրին,,,,,,,,,
Աղջիկ,Արարատ,,15-18,,,,,,,,,,,,Ռոմանս,,,,,Ես սիրում էի նրան,Քամուց քշվածները,Հարյուր տարվա մենություն,Ծերունին և ծովը,Թղթե քաղաքներ,Մեծն Գեթսբի,Ոճիր և պատիժ,Փոքրիկ իշխանը,Աստղերն են մեղավոր,Ալքիմիկ,Դասարանախաղ,50 օր մինչ իմ ինքնասպանությունը,Փոքրիկ Արքայադուստրը,,,,,,,,Ջոն Գրին,Շեքսպիր,Աննա Գավալդա,Մանոն Լեսկո,Էռնեստ Հեմինգուեյ,Մարգարետ Միտչել,Նար-Դոս,Պաուլո Կուելիո,,
Աղջիկ,Սյունիք,Սիսիան,15-18,,Բանաստեղծություններ,,,,,,,,,,,,,,,«Հարյուր տարվա մենություն»,,,,,,,,,,«Ես մինչ քեզ»,,,,,,,,,,Լ.Շանթ,Պ.Սևակ,Վ.Տերյան,,,,,,,
Աղջիկ,Սյունիք,,12-14,,,Դասական,,Դետեկտիվ.,,,,,Սարսափ,,,,,,,Ջոնաթան Լիվինգստոն Ճայը,Ականատեսը,"Մենք ենք,մեր սարերը",Թքած ունենալու նուրբ արվեստը,Թքել ենք բոլորս,Ալքիմիկոսը,Մամփրե արքան,Գեղեցկուհին և Հրեշը😂,,,Ականատեսը,,,,,,,,,,Հրանտ Մաթևոսյան,Պաուլու Կուելո,Պարույր Սևակ,,,,,,,
Աղջիկ,Տավուշ,Իջեւան,12-14,,,Դասական,,,,,,,,,,,,,,Ռաֆֆու<>,Շիրվանզադեի <>,Ալբեր Կամյու<< Օտարը>>,Մուրացան<>,Ալեքսանդր Դյումա<>,Ջոն Գրին<>,Արմեն Նիազյան<>,Լեւ Տոլստոյ<>,Անտոն Չեխով<>,"Շատ գրքեր կան,որոնք կարդացել եմ,բայց սրանք ամենալավն են😻❤️",Չգտնված երից,731 օր քեզ համար,Վայրի վարդեր,Կոմս Մոնտե-Քրիստ,Դեռեւս այսքանը❤️,,,,,,Պաուլո Կոելիու,Շիրվանզադե,Ռաֆֆի,Լեւ Տոլստոյ,Տա Թեւեր,Արմեն Նիազյան,Օսկար Ուալդ,Եւ շատ այլ ուրիշներ...😻❤️,,
